address,decimals,name,fdv,price24hChangePercent,marketcap,rank,logoURI,volume24hChangePercent,liquidity,price,volume24hUSD,ts,symbol
62CsquahdQ3J286G9UTqV6whxryfihdV4yg7kSJnpump,6,Blinks.gg,931636.6813054226,4.415779774345699,931636.6813054226,812,https://pump.mypinata.cloud/ipfs/QmTz16M9Te1xQrBkPfuuZaq1rhfKCjNj1QSwGE32mbDS9Y,11.555803216808801,264288.41635124176,0.0009316894833447237,39417.30943830502,1741183203,BGG1
CXPLyc3EX8WySgEXLbjhuA7vy8EKQokVJYQuJm2jpump,6,SENTAI,1153026.4698927999,15.614969006594897,1153026.4698927999,811,https://ipfs.io/ipfs/QmQfXnd3ktj9tgWwkUrnPCck9RfJaZezAqWXGXYXSLpTDE,35.266190240789236,157077.07812326256,0.001153035326873182,14311.237016316547,1741183203,SENTAI
DsRvcvU1R8fihyZ2B9gcvZdP8FzvLdtkTSLYfrAgpump,6,techfren coin,11199.729178190195,-5.770784406483805,11199.729178190195,810,https://ipfs.io/ipfs/QmcWhUEswKM3oxxruuqie2sace4v5X64w1HHjcFmDGQH8Y,-32.415689685454865,13207.109140459213,1.1203475290661523e-05,278.6951569091532,1741183203,techfren
3zQ1XAcbSejFZNdbTBGvFGQatvViYbcwgXZ5pQ3KRRaw,9,Aiccelerate,9575537.298337173,8.170552132997003,9575537.298337173,809,https://ipfs.io/ipfs/QmS3P9WUHdoRbLD1PLtugkD7ipFScx3jTVEUGLoKA1hxGB,-51.55782273596393,386381.03179781756,0.008705038886057122,35459.55518072293,1741183203,AICC
GFUgXbMeDnLkhZaJS3nYFqunqkFNMRo9ukhyajeXpump,6,Evan,3532190.192812641,20.038439131712423,3532190.192812641,808,https://ipfs.io/ipfs/QmX5bNDeVUqozu6NAhy1RhVTxWGkhMh7Fp4bknzASp7pUY,-82.4319105761485,342251.67414106976,0.003532820810104499,24845.939699964336,1741183203,EVAN
CzywqyWnzACqc7nphTAPHC8cb2h7ou6U9TehBrVnzJKx,9,ORC,1656181.6522824795,8.059915856638836,1656181.6522824795,807,https://ipfs.io/ipfs/QmVk1cAUBXk31hxAuVGkjTFBXx7kGNhm8Ja2Sq51fWwPy9,-32.999134102214484,162953.57762080827,0.0016563650796455364,20507.019634898206,1741183203,ORC
NobdyJ8fLVPWxnrEAVUicNrFp7CzobMAd9YR5T9yWPL,6,Nobdy,46759.51669575293,5.557382313494291,46759.51669575293,806,https://img.fotofolio.xyz/?url=https%3A%2F%2Farweave.net%2FJ3JO_uJ1s0ACjZiGelkj9XR__TYxmT3PMMQrFXRZ1pY,-42.62468225042223,23651.30620716414,4.7396963381976886e-05,645.4421692590117,1741183203,NOBDY
H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr,9,SHIBONK,142363.4410249773,10.11365149850235,142363.4410249773,805,https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2FSperlo64%2FSHIBONK%2Fmain%2Fbonklogo2.png,-20.639219468627754,61088.48292564782,0.814423020363975,1846.7275166719382,1741183203,SBONK
Gk2kRrwNMBU4Dn9JhC1Dks8G5X9nqi4ZE5jMvK6bdgEd,6,PepeTrump,712155.1827021247,16.504314597058634,712155.1827021247,804,https://pump.mypinata.cloud/ipfs/QmdoaYNbk1LpCZZYFPDEDPh3uUQA5uLg4n9qAtUcxz6ZpA,1.021701506950188,134940.3074838522,0.0007252549034721717,32643.581399868446,1741183203,$PTRUMP
HwPtbFpd3VTe3tfyosoVtPf9WPuSk5gAKkN5xp6Npump,6,🟥🟪🟦🟩🟨🟧,720874.0776389965,11.755835592921414,720874.0776389965,803,https://ipfs.io/ipfs/QmV2KAJNcQnUwFWpoCMwdt2ATwkdCmcwmJmSVtfYuPdzvW,-5.122073762568541,191128.05806934534,0.000721117494408308,22559.35647973959,1741183203,🟥🟩
3FoUAsGDbvTD6YZ4wVKJgTB76onJUKz7GPEBNiR5b8wc,4,Cheems,397665.656726538,0.4886963253724988,397665.656726538,802,https://cheems.co/pictures/10269.png,-54.70963415960395,59324.18894812264,0.00016284745347167778,1629.9574552088657,1741183203,CHEEMS
wJBGfuS1gweWEpUyiJBtpkgJZEUW7gv5jAp82P8pump,6,WHAKT,4768.851915919366,-3.7661929372024336,4768.851915919366,801,https://ipfs.io/ipfs/QmXNhUQsxo3aZR5KTwHF9YmUhAcWQFg5t2DbscfVZToPVM,,8257.266022557695,4.771512633580229e-06,9866762.493455961,1741183203,WHAKT
5SRer48NRfmhsut1n4ZwSAVUJAErNjdKcXTMVaxdpump,6,gary,234497.77719725587,-4.439222506389151,234497.77719725587,800,https://ipfs.io/ipfs/QmbajCgqZMUhHWdkeuzWLgAU6UYqTNUjrjZPk7a8woRtnz,4.617808034172277,68740.46147509465,0.00023454914743605367,21359.828397582998,1741183203,GARY
GmbC2HgWpHpq9SHnmEXZNT5e1zgcU9oASDqbAkGTpump,6,Catana,836867.1141919058,7.0009778591993035,836867.1141919058,799,https://ipfs.io/ipfs/QmNmoW49RXBbqF8F31r3xkoudXXeTqNe1dVe6VxpvmEafY,-16.583830432921896,225265.71269623967,0.0008368888268828144,78298.37178590478,1741183203,CATANA
D3JuTDPLvrkv3DtBZqk3mdMc6poDsaFUfWeyYajSpump,6,SPLURGE ,17968.020656716522,0,17968.020656716522,798,https://ipfs.io/ipfs/Qmc4VvRtrs9uVmz6pbhnMY8UaaMjMDdWanXCjTbvu5zUYe,-4.113400963229334,14604.715067553445,1.7971043498886318e-05,87.56704521206957,1741183203,SPLURGE 
65nTNuJGHme4PQvKQyJykKp1bJAkK4A8Q66sd2yBWugf,6,RIBBIT,1081415.8907498876,7.406739387416728,1081415.8907498876,797,https://bafkreia3t3g3ecvvq7i5mgivvelysuhn5s6hzrulxmbkwgj5tgpsjtufge.ipfs.nftstorage.link,-2.4397562546508977,286379.3147286327,2.6560750731953516e-06,23803.93691957149,1741183203,RBT
2GPJhV9jNrj7TaLYMRgWkcy6sTKLcwntv7nZ7qDyMRGM,6,Believe In Something,704017.9491067117,10.730448444538668,704017.9491067117,796,https://pump.mypinata.cloud/ipfs/QmcaF3kREf61GXAioSp454utoau9W9XiUB6TP5VJ4KwWkf,-71.01559719364634,131925.29187220818,0.0007042330377749977,9702.323853387865,1741183203,bis
7BMb4jNt2tQG81jX7W22H2h2UyL4SW9QJgz25HRhpump,6,loulou,2263197.8635084704,6.653389051704275,2263197.8635084704,795,https://ipfs.io/ipfs/QmcwscEnoipawK8JXosNqmS5ccLMHN1YxAwJAZGr4HPZCf,54.61553274471935,171461.42593674813,0.0022632194744971377,14843.554293018404,1741183203,loulou
BJz9EzCaCiXV3hQPiNUuAqzWScujmW7s7ELntrV1Y1aT,2,Honeyland Land Fund,10074.190184622872,1.7463502057437321,10074.190184622872,794,https://i.degencdn.com/ipfs/bafybeicbag6gw7fymlldep6hede6esabpyjdycnz2y2n22adpsut2eybvq,-31.322066852305703,13682.031521508763,0.10075197704393311,426.78873538397283,1741183203,HXDLF
GorvUUSkJGSzJUebM5W6berUkZ5pG8nmnn7tmk74pump,6,Z̶A̴I̴L̶G̶O̸,1272244.1754490838,14.663712930521978,1272244.1754490838,793,https://ipfs.io/ipfs/QmUy7NYaDKpU2x7orQhSRJuGfYd354K2HkqU2D2yofkD5Q,-2.06661352005892,303442.57919404056,0.0012974715660812076,54034.187193574966,1741183203,ZAILGO
TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,6,Tulip,1503892.0335208164,-1.023793767533751,1503892.0335208164,792,https://raw.githubusercontent.com/sol-farm/token-logos/main/tulip.png,-34.4123404341037,17298.975938146927,0.1503898111268017,1048.9564007548008,1741183203,TULIP
EWWDzCwq4UYW3ERTXbdgd6X6sdkKHFMJqRz1ZiFcpump,6,Slopfather,552209.6310218894,10.764326192056803,552209.6310218894,791,https://ipfs.io/ipfs/QmXgAFbdNsWeRsU272vCEedogxMmvVHRPExHzpQSxCZRca,-56.27053181381314,159940.1731957592,0.0005522325588001091,19152.93358793458,1741183203,FATHA
BjCmA9ZYwJ1BwusMGaSxe4pgaa9gfXTtdyX27NYEpump,6,BONECOIN,381946.34171161166,0.22681315533468716,381946.34171161166,790,https://ipfs.io/ipfs/QmPBJcgzArwzqDkhGFAXVRAREDxK9ixYYmxyXWfNNo52wL,-51.65747975214211,122149.69321075315,0.00038200466075263026,23185.8934576909,1741183203,BONECOIN
G7iK3prSzAA4vzcJWvsLUEsdCqzR7PnMzJV61vSdFSNW,8,Ninja Squad Token (Wormhole),2652410.1148111206,2.172405597135832,2652410.1148111206,789,,-45.766280942593106,358436.7076128081,2.7910113099999725,78428.45426141824,1741183203,NST
DwotPmwo8KtMT4fmeL5NYBwmoNKHAYjmoGKhMQ9Lpump,6,Seraphim Coin,11350.861567241056,8.626321980071838,11350.861567241056,788,https://ipfs.io/ipfs/QmbJvv2gHEujyPKwmP2yJnobBeP5mk1gV69b3SvMQDErqi,-64.4914359517286,9155.435864059818,1.1350861567328526e-05,49923.27983295694,1741183203,SYRN
5kw7KogxMBgkuH3KJ1LpnteHNvhuiDwvADkY5Q7Upump,6,Fox Wif No Name,112627.69008403347,3.5859434220265975,112627.69008403347,787,https://ipfs.io/ipfs/QmSucJyZ8Mtg7MrBhqxx23kNmJkQTn9Rt8DztC2ECodqo2,-26.12352683906475,38450.720508900624,0.00011263312599294827,10904.888807360865,1741183203,FOX
BERR3cxSF3LJBwxSd8ciNKX5b5BVkiuq3VXPSuNYpump,6,ReMorph AI,85303.13750076665,29.593432286897034,85303.13750076665,786,https://ipfs.io/ipfs/QmeYPmaoAY7SCF7MXuJyxSfggxwQvoV7PPLLZag5eCCigJ,-3.39360575851376,31661.045134248936,8.530700487952143e-05,40049.860504301774,1741183203,RMPH AI
5zS7aFogXNy1Mf1QRGVRx5Cf7czcDDUXKx4Mskg5s3C9,6,Finger Musk,712229.8990928214,7.045554817540356,712229.8990928214,785,https://ipfs.io/ipfs/QmYEG5KfZw1KTHvTRhxAqqpfvsJfFEdEPri2MJ8jhHrzM4,-38.74653503995332,83053.01189159084,0.0007122301284711232,19458.12992005665,1741183203,musk
AUuCEHQ7sm2i5GmaHrpE961voWcTY8U6mgrkhcV7pump,6,QuStream,1185964.9570484168,55.80738646744851,1185964.9570484168,784,https://ipfs.io/ipfs/QmTYzpthzgxnEPyHXPqKSNHHDemBE3cqeMdgTZm4nqKPS4,-56.63977410111678,117920.60752640851,0.0011859761882287315,109937.62072259831,1741183203,QST
GENZexWRRGNS2Ko5rEgGG1snRXpaa3CDDGYnhTSmE3kd,9,GENZ Token,47071.48006405598,7.797494124059184,47071.48006405598,783,https://www.arweave.net/XVrUkXF5ZCC40IZNTqjs9PegUDYyqEqEd8LyfST-8Wk?ext=png,-9.764260412223996,6555.13079558944,0.000248485688771953,799.6333197082542,1741183203,GENZ
CotWkXoBD3edLb6opEGHV9tb3pyKmeoWBLwdMJ8ZDimW,8,AlphaKEK.AI (Wormhole),299071.65244628664,4.088858434473326,299071.65244628664,782,https://i.ibb.co/tJX6pWd/wb-PG1-Ny7-400x400.jpg,-83.70860375893035,79657.95430131054,0.01588360623117176,1523.9850763207246,1741183203,AIKEK
CnfshwmvDqLrB1jSLF7bLJ3iZF5u354WRFGPBmGz4uyf,6,Tema,1518240.6363351024,11.579362768642712,1518240.6363351024,781,https://ipfs.io/ipfs/QmPgzimWXh4xZeTMkLHSJ97kgCtT2NCS9BbGr1dmhSJdi5,4.185038593726284,242824.07459249196,0.001518248197284139,104360.97318781831,1741183203,TEMA
8fZL148nnC168RAVCZh4PkjvMZmxMEfMLDhoziWVPnqf,6,Nigga Butt Token,1359386.334242975,6.157626306702111,1359386.334242975,780,https://pump.mypinata.cloud/ipfs/QmPtqv19eyX3FBCTKyY6RFnAiECpM2wXSSGtp4phonFZTX,20.84236386210764,212274.4186521642,0.00135979023124811,49129.2527724789,1741183204,NiggaButt
4q3Z58YxrZEAVMLtMwnm7eHtodSD3LSpSNt3pDnqpump,6,Kolin,4940870.791715119,7.697076517245138,4940870.791715119,779,https://ipfs.io/ipfs/QmRy7h8JGCzkf7VKzY65LeDVieNHr1QrfTK7N7fffcw2DY,-55.1129633705912,416955.29183681787,0.004941005525579509,129438.95473043168,1741183204,KOLIN
5XqzzdodsNtAM8TtQyiqGVbD7GwLBBN7oVnRA3hLpump,6,life changing pill,427059.918590375,25.05392691724822,427059.918590375,778,https://ipfs.io/ipfs/QmSq68Gc5YBNrmvyDtQTqea5ET9WMRBc25mDnGgoWNnqci,-41.35751850507502,148520.55194655003,0.00042726536372974524,17961.887009032784,1741183204,PILL
DLUNTKRQt7CrpqSX1naHUYoBznJ9pvMP65uCeWQgYnRK,6,SolCard,2725491.188236428,0.9372664463829827,2725491.188236428,777,https://bafybeidyzyh3wmstgqsdyhbz4a2im4dx3qw6sveet2tvd2vch62vonnb2y.ipfs.nftstorage.link,13.363184395524227,297237.2535717064,0.027265377882985255,24062.767982263696,1741183204,SOLC
EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4,9,FTM (Allbridge from Fantom),417098.559470335,10.854267086280707,417098.559470335,776,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4/logo.png,-46.049433480920385,47537.53392893454,0.5745775834887861,16717.33357648307,1741183204,FTM
4NS4nxNunN7KJ1oe2PRCnh1KbBBut2fTqYHqU7Gtpump,6,Free Roger Ver,86504.9551516899,8.52203028495803,86504.9551516899,775,https://ipfs.io/ipfs/QmbgR3vmmtq4Z8wSeSPYw1f5VT4iUbCXPfybnoL13XzNsh,60.853606445184695,42242.357140914195,8.653380177537627e-05,6001.465095259491,1741183204,FREEROGER
Afo4NumBNHDXc7m7p6qjZ1pF3LbqYfG5k1CNrGve8rVu,9,FalconX,981530.8839858896,6.18046089031217,981530.8839858896,774,https://dragon.studio/2024/04/FalconX_200x200.png,97.80472200018316,660190.5501329633,9.840311277790289e-05,16745.68206695613,1741183204,FALX
7f2uiwyLBnzwsxEGi8rb44pA9C43YUFxMsZwKtZKg1WC,9,Machine Income Network Token,226455.05161035262,278.60862410633337,226455.05161035262,773,https://plum-acute-lion-698.mypinata.cloud/ipfs/bafybeiantomkaasmxl4vcz3ljh4shm5lxavikn7poysw7355hqrkdf6ame,,31556.145243950865,0.00022645543820328128,35851.81954905404,1741183204,MINT
BVG3BJH4ghUPJT9mCi7JbziNwx3dqRTzgo9x5poGpump,6,rocky,564963.522924275,6.23985074070493,564963.522924275,772,https://pump.mypinata.cloud/ipfs/QmWP4jQjXqgbsYHkKFgzVYhv4VcCY9wARNccs1qhQ6jQra,23.89624668889498,233253.13768492482,0.000566083030700181,22124.404320384554,1741183204,rocky
8467ssuj6Gkw15ABv6BvxJAKnGJALXJu6dxDxt4upump,6,Baby BitCoin,395718.13849353965,33.927954671489346,395718.13849353965,771,https://ipfs.io/ipfs/QmWkE116o6PAdXGoFbgXx8jcfhKk15qExLVKGUXWZhEs8i,-56.156765184788746,90894.88488621602,0.00039575852292186,4714.712642013636,1741183204,BABYBTC
HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,9,PIP,5450515.577298998,0.7380304575402223,5450515.577298998,770,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw/logo.svg,56.94406520793216,25271.288993333346,0.005617409115774693,1864.3295347588446,1741183204,PIP
ES1KLhatf4uiDs4Gt5MJkNMCKdYzcwaJnKWt5fTn1ca2,6,BossBanana,79926.98519407265,33.46149797342114,79926.98519407265,769,https://ipfs.io/ipfs/QmcrArEXJojyXfan5u8YXCjTTsRZC6xie7g2uK9hksPC4g,4.291496103391703,30300.616527090264,8.461415203336261e-05,6377.685930550825,1741183204,BBC
5WGkdemJNEoAVKveDQdzQmDqTyxCraXGw9ACyrwCEUMS,6,Obi PNut Kenobi,190284.78304389614,3.0654099616399275,190284.78304389614,768,https://ipfs.io/ipfs/QmVVvxjX9KYeSaZUycyu8y6htrPDGyqC3z6kWtYdeQQ1T2,-59.22108197106684,104718.05208217504,0.00019041688282827611,11382.424050006653,1741183204,OPK
2GmUPhpe93kcTJZrC7NJ2keeDZRT5dBveUgegb13pump,6,TruthChain,323125.87677226495,11.552422430563912,323125.87677226495,767,https://ipfs.io/ipfs/Qmcv2qUqsDuE2tb7EexZ4DsM5dv4P4rydVWdBEDTp9HCQv,28.738408434528296,112445.4366521171,0.00032318101512301864,69491.78501245094,1741183204,truth
8Fa7CqPcYo2hiLy5zV9Ts1p9aQgupqHWJLWVNxRan6Hd,4,XKV9 Services,13185.039529071175,2.885190679525509,13185.039529071175,766,https://arweave.net/qmHXVtXezKHVyoCISsfTTSr4eXWRvCnaJzAKH_fe-Fk,-28.58013989653671,12031.588084129216,4.558571227994191e-05,286.52008508134793,1741183204,XKV9
8PZn1LKTfJSBgnDb4JzhMD9DdvhnE9GA61dKwZr5YUTE,4,HermesPepe,2624685.4625828103,29.104086763403764,2624685.4625828103,765,https://ipfs.io/ipfs/Qme1AL7ciJptRgvP3DMLxZYSABDoZ98oGY2hBBczzbQL35,381.3650677662361,1781.0547746899238,5.249371647669996e-05,547.5528630219258,1741183204, HPEPE
CAJx6p2VPAkEQmDbsrBsnwpjiZ2nvmmVUcVkuYGp6uEb,9,SatoshiSensei,5535.2050167032785,8.660864395341761,5535.2050167032785,764,https://ipfs.io/ipfs/QmRAp7b2FB6EX91wqxaKJPe4u3gtKeFrDjV2ooPMmuvADk,382.8868144068015,2015.3938096838508,5.537338240814314e-06,3296.491191961095,1741183204,SATOKEN
HBB111SCo9jkCejsZfz8Ec8nH7T6THF8KEKSnvwT6XK6,6,Hubble Protocol Token,588886.3771704995,-0.7823875541536526,588886.3771704995,763,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HBB111SCo9jkCejsZfz8Ec8nH7T6THF8KEKSnvwT6XK6/logo.svg,-37.50305598847159,26366.38820487992,0.008560126721699986,861.3888802292881,1741183204,HBB
3UYS3XXYC9yWvNyBWFKqqb5w9YQfX65RQzoAKd8jEUCB,6,Shiba $Wing,1701365.2333950207,1.4204001086647344,1701365.2333950207,762,https://ipfs.io/ipfs/QmamfA6CntXGr26HhCGXrNVK1DjY4VKYs9t6FjhXPZ8cvL,-9.803867336168219,210443.7246619165,0.0019140451631733419,46271.59549280642,1741183204,WING
4Hcm1TfA1MvVhCQHvJCcKL7ymUhJZAV7P439H5ZHnKRh,6,test,909368.9049934327,21.569612611946035,909368.9049934327,761,,208.5251240232782,249894.77383759597,0.0009094725422790423,20797.158738604958,1741183204,test
9TC18ZR38PtuFdBJxv2N63cnRjDHT8hTm8inVZMam73v,6,DGN Index,215079.45382473775,8.466214471184943,215079.45382473775,760,https://ipfs.io/ipfs/QmNUkC8nVj4d9tdvM8deMDeoE4ki5Uf4y8vU3BhWxbnczT,-84.39857607099528,14187.97067390877,0.00021507948643533897,8412.393596372094,1741183204,DGNI
8iFREvVdmLKxVeibpC5VLRr1S6X5dm7gYR3VCU1wpump,6,test game.com,1968245.288242777,10.630572458995339,1968245.288242777,759,https://ipfs.io/ipfs/QmazXWWFFA89YrTb8wouXgXQhtknkVSpiDgrz5WtoPKKud,-75.0630833715283,263939.2457719587,0.001968256841382406,34000.451559020315,1741183204,G
6f8deE148nynnSiWshA9vLydEbJGpDeKh5G4PRgjmzG7,6,solXEN,261143.64695611785,9.520510181285529,261143.64695611785,758,https://solxen.io/solxen-icon.png,-11.421456296927364,47182.529503719816,4.580433289131416e-06,4357.798537639096,1741183204,solXEN
2mhszy8YHwqs1fxruVHQQAUmNcfq31mtkmYYtNZNpump,6,Cainam Ventures,1914617.3703655847,17.160349145490226,1914617.3703655847,757,https://ipfs.io/ipfs/QmVaxyFEb8NPAj7FPsuQ2Tdax5a3atjpPYoHhQQBKPF1od,32.52203437741739,219813.50501668992,0.001963730081646097,54878.997467653855,1741183204,CAINAM
8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh,6,COPE,279798.76380456175,-0.9237365880636055,279798.76380456175,756,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/8HGyAAB1yoM1ttS7pXjHMa3dukTFGQggnFFH3hJZgzQh/logo.png,-58.99315384864536,37220.2383622266,0.005614417170829103,711.9155898428064,1741183204,COPE
9Q9AF8jGzfWrcPcp4Wmr1oLZa14cF7TA8669pCcWC67z,8,100 Token,57334.99868897402,5.101135407239811,57334.99868897402,755,https://bafkreiev2bk7i6csgt6y2bgfx73oheeqnbwawo3qwudfy3ejpzjxfhmwrm.ipfs.nftstorage.link,-47.18671559618587,3162.9883191801673,1036.5476536088756,4813.172633645465,1741183204,100
Faf89929Ni9fbg4gmVZTca7eW6NFg877Jqn6MizT3Gvw,8,LandWolf,2020187.2582083861,6.69035753713816,2020187.2582083861,754,https://gateway.irys.xyz/JSXuG95LDJy9ZBqeXaiFc8ksbny4zioTT_miK3SAc8E,29.354290732470734,427545.9803747736,0.00020202603485836905,47828.38219794433,1741183204,WOLF
3YVYTFELPatt7TWhSXDTPFkVmRmVHyg7FJzQRD68oYyD,6,MARMETAL,10010.721009697914,2.076441703656508,10010.721009697914,753,https://bafkreieche5cschbppeqz6blp2qgkx6chndkq4ddzg6zessdxgmtuxxeai.ipfs.nftstorage.link,-28.611412092483075,6758.409871663758,1.6606472223318327e-05,425.04618143688145,1741183204,MTL
C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,6,Market Dominance,1671276.2422386515,36.97689177652201,1671276.2422386515,752,https://ipfs.io/ipfs/QmQ8aYZLfgCTPj9anJCAEnXx5XSKuzNK9YEVeKWpnHcdY7,-36.95074495227718,211119.33107542264,0.003056640037063018,26210.020023247096,1741183204,MD
GUUFsneDFrEgYwV2ngpvpMdAmwFjhFknA5eL7ehkeFf8,2,TANUKI•WISDOM,3287807.847513551,6.07782080284379,3287807.847513551,751,https://metadata.runemine.com/tanukiwisdom.jpg,14.759786792570479,82536.37273852882,0.01095936506126116,2752.2051279823627,1741183204,TANUKI
5mD8BkmmQy6NHuZTVACQUJYdT7AbGiA7a5e5xcCUpump,6,King Charles New Dog,5537.826450635429,0.30762028361307564,5537.826450635429,750,https://ipfs.io/ipfs/QmZPkvJbyiAbBxu1inLmYeHL6eM3j6mNb1x5pT98iMfDu1,-70.8752149021388,7473.408273299708,5.541831705320403e-06,15037.613806988942,1741183204,SNUFF
34a8ALsPmbWxp7D3bQ6erERrCLz1ahr6u6o66Udmpump,6,Pesto the Baby King Penguin,615404.0752140937,5.8381421273070595,615404.0752140937,749,https://i.ibb.co/fnxLLrD/pesto-birdeye.png,-60.32858736934186,286387.88517086924,0.0006154502054933221,20933.789325479913,1741183204,PESTO
HuAncxDEsakCDgZS2Yfo9xJbHmtHXMnxxkT9jqdXnHhm,6,Kekius Maximus,331383.267533902,5.728816922264704,331383.267533902,748,https://ipfs.io/ipfs/QmdcBjvoAMvQMRSxmnTasuPMQGsTHrw8BRPS9fkrVGkLJW,-47.00844437419244,148458.8221246948,0.000331485704373411,22670.346243306783,1741183204,KM
5e6Y8yJ56i7nFwiks1Bqs5BXyN4DuvwHvdzoGYxjsHsn,8,CRYPSICOIN,423114.2278871856,7.4333395131388516,423114.2278871856,747,https://ipfs.io/ipfs/QmQ5JCjKAFXKTXvUtaHrqoaJWu25YZMg5GdUP55kyf2PTK,-4.234482673161837,209436.10416435008,0.020149623189456144,11398.336486466804,1741183204,CRYPSI
5sMyPtYRcrEVt27DW3xhGVVha3zCXLv4caVt88PXjBgV,9,SCP,371336.1854015369,-1.4065916338672588,371336.1854015369,746,https://scpri.me/files/scp/logo.png,-77.27147053119215,33909.77057846378,0.03998631448450458,15667.122723292237,1741183204,SCP
2FprjEk4MTSY9CxpKuENbGDdy69R15GHhtHpG5Durdbq,9,Horse Meat,81787.77578070939,5.675801888928539,81787.77578070939,745,https://imgur.fotofolio.xyz/?w=128&h=128&default=1&url=https%3A%2F%2Fimgur.fotofolio.xyz%2F%3Fw%3D128%26h%3D128%26default%3D1%26url%3Dhttps%253A%252F%252Fimgur.fotofolio.xyz%252F%253Fw%253D128%2526h%253D128%2526default%253D1%2526url%253Dhttps%25253A%25252F%25252Fi.imgur.com%25252FuKfGicj.jpeg,-76.33718120943061,30974.15853517578,10.668106609367769,560.6746490653073,1741183204,HorseMeat
9qTUytXyBsbhU1CT8n5EwLGCBVs2Ber8QBxWubocpnjT,9,White Swan Staked SOL,35210.586537891984,3.8834087259530095,35210.586537891984,744,https://bliq.so/api/v1/metadata/9qTUytXyBsbhU1CT8n5EwLGCBVs2Ber8QBxWubocpnjT.png,-49.255928167395666,61241.2993220284,142.6387228922992,1761.42538417752,1741183204,swanSOL
4MPD7cGs9746SkZnqhfRigNmpNq17EgTt76YHKC6GEbN,9,Brolana,9798.65116714971,5.923943257827958,9798.65116714971,743,https://bafkreid2enfyrfdewdhkdm5gcelpwlzqbknbkgvxhntkst6zmxp77yvy64.ipfs.nftstorage.link,-57.21835970894581,11512.011644319882,2.3353365199484282e-05,124.83917846062205,1741183204,BROS
DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,6,Deep Worm,162583.9955423802,14.510711104310003,162583.9955423802,742,https://ipfs.io/ipfs/QmaRLZp3HbsK6q4cwTBo8HiSqk8BqWpmyTrhfZBRteizcZ,-15.818332465307943,118827.04477301142,0.0001625910530078166,12849.540452069454,1741183204,WORM
57Wdx3uikKcAt2w8F9GMwgGeEvkaU6pXacYScW1hpump,6,B.H.A.D ,336492.1078971695,-8.199760237146668,336492.1078971695,741,https://ipfs.io/ipfs/QmRaAwXGbvAaxb2C3nUvZn4S2nbF4keTpdqU8zBsiG2oeV,21.68840059643712,97605.51376481075,0.00033655113791515866,36273.286704609796,1741183204,Bhad
4ptXaGHy4CcCBfr5SPQZK5bcH9N4njv4LCf1RaJqpump,6,AI Virtual Agents,386940.14462773426,8.532969630437753,386940.14462773426,740,https://ipfs.io/ipfs/QmYszD9BC1keqYLzt4bEBdrmeooQ38ZcCktTVQcMU27RB9,1.5055015733449437,66471.88443613362,0.0003869478278011168,16422.600682462216,1741183204,AIVIA
ENTxR2RP8NtvhXzMNFCxE1HazzdV9x7SuZqGyAb4jdED,6,ENTROPY,2328572.514084714,2.506265962411142,2328572.514084714,739,https://arweave.net/B074-KIySkAMBbFUIlkgu64r7EBpxvSFxwklnsjxrRE,129.63658689623796,32648.293452131493,4.4950026025791746e-05,3028.5324729161116,1741183204,ENT
8MrMtK6NPFuHGAoX3VVv6FWGTbXo9W65BpdTuiyA4af6,9,Upright Citizens Brigade,10553.812158168776,4.4519384331925025,10553.812158168776,738,https://shdw-drive.genesysgo.net/FVS8Jg421jVg5NFjemTxhHxx1nCbispq4UV7Z5btnZbA/8MrMt.jpg,-38.19464238194146,12598.512333716666,1.0554910436169569e-05,672.2612611622494,1741183204,UCB
9cLx6w1fN6b67VxsGxaFaCTgQcNqsA51p4uMWdkgQqmC,8,Boys Club (Wormhole),160148.01420020018,9.295438970497294,160148.01420020018,737,,-76.05845519125972,43366.47452191639,9.693471112149226e-07,1325.4907035288352,1741183204,BOYS
4BBjpGwLgGmUxtT82YFK9xMhcvyy3zgf3HpxTRip1YoU,6,Salvator Mundi,1176867.4537912444,1.1621814894778675,1176867.4537912444,736,https://pump.mypinata.cloud/ipfs/QmZByykP2mwC21SkNnGGM9uA48UGUEahpri5oD8YRupfhi,-63.01570225851504,203873.24126260763,0.0011771222574310366,12555.35843833267,1741183204,Mundi
