liquidity,name,fdv,decimals,price24hChangePercent,ts,marketcap,volume24hChangePercent,volume24hUSD,rank,logoURI,price,address,symbol
639261.9338427368,Slothana,5350726.559926518,6,-1.5413503641686783,1740924004,5350726.559926518,-62.17327418174692,15219.777167610324,750,https://aqua-junior-shark-690.mypinata.cloud/ipfs/QmaS7F1Bvu4LkbV66gowPUYtho2HuvsNYM9M721HAcU21g,0.002884869281731225,HQ7DaoiUxzC2K1Dr7KXRHccNtXvEYgNvoUextXe8dmBh,SLOTH
162787.7494319033,Larp Detective Agency,803625.8770969302,6,1.2110507989354948,1740924004,803625.8770969302,-25.95595804708272,21156.993650109962,749,https://ipfs.io/ipfs/QmPaR1LxEYvPLYGyec2pKo6K84QMH1CEYicBwLYfCt67Gg,0.0008036606802244612,5UmDWgyLV1JBg8Jr8NwyezXdQkiU3vHGJu2efm7Cpump,AGENCY
149103.2639936395,Yao Ming ,1504393.9209405712,6,37.37453810106941,1740924004,1504393.9209405712,10699.606169794506,14228.452199007168,748,https://ipfs.io/ipfs/QmX7H62UUgC7Q9mNjYVUgQ5kYoec7Hf5nPVG2c5drVq2VU,0.0015063781065863442,2bzZPAfSxSS27R7F4d5NzptjzEzSkXrpj6RRah63pump,iaomin
7986.408641890325,Sesame AI,9729.427893471397,6,119.50900150665397,1740924004,9729.427893471397,17802249632135873000,18852.654223113634,747,https://ipfs.io/ipfs/Qmegw4E9LpYxbY3gi7h4NTkVp5R5sciUt2pcfDSSoQdb1A,9.72942789366224e-06,HBZfWqbeUCyN8ZEZsARxvaGScbgpstzzSuxJCYVbpump,SESAME
79907.97709985386,Safesol,1405199.9911396266,9,76.03667333238776,1740924004,1405199.9911396266,702.3371267225082,40178.92892079823,746,https://ipfs.io/ipfs/QmeLdWhUpDtRuQVGvn8ngA8U1tnMfSyNnwJ1N723qSXuEV,0.14052153006153437,F8upQDP6QhdCUubd3WEBZRNViwkCqxw8Fmi4iNHv7tiy,SAFE
1702960.37405573,Marinade,83783537.99447913,9,1.0549821599056186,1740924004,83783537.99447913,-89.89204022890038,31542.889663836817,745,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey/logo.png,0.08378364501617779,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,MNDE
127940.14769216333,TruthChain,426676.2897295118,6,16.510565507590297,1740924004,426676.2897295118,-0.25850988036158473,45570.27511210815,744,https://ipfs.io/ipfs/Qmcv2qUqsDuE2tb7EexZ4DsM5dv4P4rydVWdBEDTp9HCQv,0.00042672689120903706,2GmUPhpe93kcTJZrC7NJ2keeDZRT5dBveUgegb13pump,truth
192277.05515370533,Stupid bear,,6,,1740924004,,,23305.007986615034,743,https://static.super.exchange/i/10001490/2025/3/1/omjrPqDQcLzSpFZFQV4cTf.jpg,,supr5ch5aoXcStjP8Pu7KEbyTmzwWZi8SHbtg2gwtij,SBEAR
160136.752598272,ORC,1624593.3954200917,9,3.1765444792906914,1740924004,1624593.3954200917,-43.54332632164144,13296.832333908962,742,https://ipfs.io/ipfs/QmVk1cAUBXk31hxAuVGkjTFBXx7kGNhm8Ja2Sq51fWwPy9,0.0016247733183849494,CzywqyWnzACqc7nphTAPHC8cb2h7ou6U9TehBrVnzJKx,ORC
44971.46597950945,Rich By Christmas,48743.15745625747,9,-5.622124945158436,1740924004,48743.15745625747,-57.81419696408038,3938.1025553100526,741,https://imgur.fotofolio.xyz/?w=128&h=128&default=1&url=https%3A%2F%2Fimgur.fotofolio.xyz%2F%3Fw%3D128%26h%3D128%26default%3D1%26url%3Dhttps%253A%252F%252Fimgur.fotofolio.xyz%252F%253Fw%253D128%2526h%253D128%2526default%253D1%2526url%253Dhttps%25253A%25252F%25252Fi.imgur.com%25252FnEcXhpK.jpeg,0.005792188430846221,RBCDN1DniDSEAogeCgmzXCgoxKpv1nofWsmMjTTVzqd,RBC
99580.24166401011,NVIDIA,341443.6645337492,9,40.67917734684474,1740924004,341443.6645337492,539.0020757741979,14255.893680767402,740,https://bafkreid3annyb6jgxhp5ogcded7gax77tkkzaib4ogbdnupayml6ubo6r4.ipfs.nftstorage.link,0.00042950044253046093,9dwPiStDBwJJqC3QzMnjpJP7xohZbMVmHELFx3uy3KRq,NVDA
168380.6089446276,8 Chan,485964.0498998156,6,4.331262988487563,1740924004,485964.0498998156,-64.30568760949275,34140.73935676069,739,https://ipfs.io/ipfs/QmRDB47N8c8xiWXLco5ifiUummEEDeLNBwz62bAx2y94fQ,0.0010767600392067977,9fcfqnpSW3ifkZeaRS19uHeovDRBLy57V89zh2rtpump,8CHAN
229831.68177256692,The First Youtube Cat,1332865.070223741,9,-1.8926374368419863,1740924004,1332865.070223741,11.958795349675274,18168.05603751729,738,https://pajamas.cat/pajamas_logo-100x100.png,0.0013602366106146195,FvER7SsvY5GqAMawf7Qfb5MnUUmDdbPNPg4nCa4zHoLw,PAJAMAS
203780.03026170537,GhostPad,2085842.573023233,6,6.2934999111765695,1740924004,2085842.5730232354,-96.1865305655319,18843.72724501483,737,https://ipfs.io/ipfs/QmZx3eXjmDBPJhM8aT8h6ktoQm9XsLiN1Gd24pqvJvkLTx,0.00020858425730232354,8fzhnxwVFdcvDxL16jtrEcRJrdLoQoNWk7UmS9z4h3dY,GHST
150500.51442519727,URKOCOIN,130626.07277727485,9,0.32842460574002946,1740924004,130626.07277727485,-48.2272137955089,7292.176345912541,736,https://gateway.pinata.cloud/ipfs/QmNUFmYJG7dSKJW7TffjJgSd8kpXyzuxDy8WLhFxvttNMK,0.00013062851081298703,AXGmqhcKcPC4bC7vNpxGtu5oEwoEEnyeQUdw9YwYWF1q,URKO
126172.6925629219,Boblles,1196814.2079406017,6,43.452142133430684,1740924004,1196814.2079406017,2.7333815494756815,51209.99392905736,735,https://ipfs.io/ipfs/QmSrqTFJS3wvpZaZqi7smzhTTMQSRRLmfcVk2RBQdHLPZ9,0.001196827824382083,nnt8dZU4ZSiPXUdcmku4VcJFmhp7SsNDipzBKSppump,BOBLS
9901.44448363737,Just a patrick guy,10039.712393490174,6,35.85645754254204,1740924004,10039.712393490174,-52.03001649126976,13181.640235791709,734,https://ipfs.io/ipfs/QmfJefsWTXim2ZjExJHp584vwmFzpr51qW1sWiNaoQE6bf,1.0040063291331417e-05,Bu4PSrQnq76AmPpcgoU714f1P8Fp2dYZTpNgRAeYpump,PATRICKGUY
145876.71330349008,life changing pill,422633.5841686474,6,-1.9418754890584435,1740924004,422633.5841686474,-25.294765649680233,11510.8026109489,733,https://ipfs.io/ipfs/QmSq68Gc5YBNrmvyDtQTqea5ET9WMRBc25mDnGgoWNnqci,0.0004228338640467586,5XqzzdodsNtAM8TtQyiqGVbD7GwLBBN7oVnRA3hLpump,PILL
261199.2181067726,Xavier: Renegade Angel,2966382.7326495284,6,-4.933089969366933,1740924004,2966382.7326495284,-9.841824605708187,98093.26028943082,732,https://ipfs.io/ipfs/QmebA1sjK6DqbBByZZCKMfNRoLCKMKxSEzFWTTHSCtoMKy,0.002966699921311043,69G8CpUVZAxbPMiEBrfCCCH445NwFxH6PzVL693Xpump,xavier
118251.53697601201,IAN - AVA's First Love,748179.8604847624,6,11.84655088607519,1740924004,748179.8604847624,-59.610049634053254,27637.66893273958,731,https://ipfs.io/ipfs/QmfXNnyU5Y1YYwDo8JpreVG2vA992zKoveVcpdyKGefxwN,0.0007482978381558162,PELGx59WwJXY83tbr85XGyVoHU7MHTJB8wP2PRiLmM9,IAN
14828.058379266167,Coffe Coin,23949.748843510893,6,76.18036195880512,1740924004,23949.748843510893,130.41447765954243,11213.774698275345,730,https://ipfs.io/ipfs/QmTPHh2QR9eGBmu4YXtLVp3j7U7cHWTaF73Lh3z5CLZm7k,2.394978068140154e-05,AKV2RDhjBqLxHVegB4arwbcXHj373e9yBqsNZdaXpump,CoC
828211.5689478645,BIO,2794464.4508380536,9,5.308491394375894,1740924004,2794464.4508380536,-48.59535717097824,76831.97556149817,729,https://crimson-fantastic-mouse-567.mypinata.cloud/ipfs/bafkreih3c2fcuob3h3vvv6s7sdvgglqgyc6tqu6tphaceciuonz2h4cagi,0.12545546917451347,bioJ9JTqW62MLz7UKHU69gtKhPpGi1BQhccj2kmSvUJ,BIO
7072.460345455263,Haste888,5594.534442514111,6,55.53717096658192,1740924004,5594.534442514111,-65.35331617951104,11821.47699559457,728,https://ipfs.io/ipfs/Qmdos9Dkb3umnK6MJacv8shh5HzgJidy4Xp3yMU9nAUPvi,5.59485711411452e-06,85WeLsvERCjMKepuFv6L6BSuSApu9qdXHzW3nMWqpump,HASTE888
106574.12376634823,REPO ANALYZER AI,523411.41148298467,6,0.2203055022803636,1740924004,523411.41148298467,-49.36145298795228,20555.606062228784,727,https://ipfs.io/ipfs/Qmam9kZzMf91p3sP4ob65WacogrcyWtwLBaz3okwiTCgt7,0.0005234522411077508,7VuQeZKwthC6LiHb8U8fFNibnasiWKSaP9KQmdNLpump,REPOALYZE
400910.7594139444,Lynk Coin,8893545.530307395,6,1.6904021725955698,1740924004,8893545.530307395,-73.59203380313517,19652.350912938786,726,https://ipfs.io/ipfs/QmQdZQgvn9rysEYjb5PFQVmDyiUaUihT5yp8q7bENNVaDM,0.008893901747038857,BfxhMerBkBhRUGn4tX5YrBRqLqN8VjvUXHhU7K9Fpump,LYNK
45546.644624731896,KOIAI,878037.3980085875,6,1.7487186355792907,1740924004,878037.3980085875,0.36487964384723964,2995.014071241076,725,https://copper-subjective-canid-574.mypinata.cloud/ipfs/QmYRe9YrFiqfacVnqX5AWkhqCQPqCht8iyDA5Q1zXTfSMe,0.0008780374149686528,84FhSgZexvSf2pjGGRSiAWtvJJHZcS6VVrXhJmqYmidx,KOIAI
20551.62915750651,Peppina ,42782.89145615076,9,,1740924004,42782.89145615076,755.9040610169952,8393.984889099145,724,https://cdn.dexscreener.com/cms/images/qKZApEPrhcOQ7zpG,,ZajDgHMzqR63DA8JNYWBKLMroUq46m2vTz9uxx7moon,PEPI
56579.68276364211,MISTER ROGERS,321428.4088885984,6,81.15585652034059,1740924004,321428.4088885984,-94.109379924664,20429.874905189652,723,https://ipfs.io/ipfs/QmUXnmFZCgjmBA3ka5Aj23HJ1k1DytUNRcRSVdzQAkEhbL,0.00032354447491412603,2HZdRs4Cxkg1WbiPxPZcramcEPo22dzeemMAYZhZpump,$ROGERS
74732.82902646119,WAGMEME,162674.94867906976,6,-8.811322153490694,1740924004,162674.94867906976,143.29636307408492,25227.737295137034,722,https://ipfs.io/ipfs/QmVYBztKywH98RWwtPAaSADmFU8yMR79TdXg7KwbkXNkN7,0.00016271190101289709,F2kC6LT4pJTnGUaP5DjQxxhbZc9xUoMvRQ6q3wTkpump,WAGMEME
13013.327035637685,Mummy Pig Pregnancy ,17957.23959749633,6,20.196705132329424,1740924004,17957.23959749633,-89.27638311825976,16144.591656689034,721,https://ipfs.io/ipfs/QmQAqqKxaB4VbFtZdhSEyiwUCwnhm3WwfEWJtzxq9RWyDc,1.7963735388487834e-05,6RqDCPvUQJta6xABHcHYfFgyDwLq9HX6q4HB38ftpump,MummyPig
207364.53732874832,CRYPSICOIN,419932.4929617553,8,0.7690449847726475,1740924005,419932.4929617553,2.18299617258963,12242.870356943089,720,https://ipfs.io/ipfs/QmQ5JCjKAFXKTXvUtaHrqoaJWu25YZMg5GdUP55kyf2PTK,0.01999810202658651,5e6Y8yJ56i7nFwiks1Bqs5BXyN4DuvwHvdzoGYxjsHsn,CRYPSI
672846.8171499949,DO KWEEN,12493302.337493552,6,6.7452753187118875,1740924005,12493302.337493552,187.1426547086766,46511.05173804154,719,https://pump.mypinata.cloud/ipfs/QmXdoFQGBhnjjsPKzJ5An2okEdW8qKVf2XP8QPK4yDdhkR,0.012495915511015483,DEf93bSt8dx58gDFCcz4CwbjYZzjwaRBYAciJYLfdCA9,KWEEN
22174.512831442953,BANANACAT,49522.75712317922,9,,1740924005,49522.75712317922,,24641.73108128946,718,https://cdn.dexscreener.com/cms/images/98cOwJiE_e1iRfXA,,AE4Gbzs5stgQdbsrwPLqLdbpQViE5TUHnsQJASUemoon,BANANACAT
5456.96919739548,Official Ronaldinho Token,5610.673830612159,6,4.1622540686717535,1740924005,5610.673830612159,,11598.895467413811,717,https://ipfs.io/ipfs/QmTViyGLTFUcdC9RVXxvNhMVBcjvQgi2En7nyU8aFDyrUf,5.612342474863634e-06,12XuLhxjEhjCYHdDNeaJQyZgFxxJy71rXzpAg6SSpump,R10TOKEN
234186.50023775804,Kitten Haimer,2437389.24050831,8,0.2169443698016713,1740924005,2437389.24050831,37.41257614015668,25919.11376151165,716,https://bafkreihkv72pvkaaboxl5rc7g7r5jihqjycdy4cbrap25ilfvvlgefhca4.ipfs.nftstorage.link,0.04513871411788097,3TWgDvYBL2YPET2LxnWAwsMeoA8aL4DutNuwat2pKCjC,KHAI
152096.44260349707,tBTC v2,5748478.671101773,8,1.519160157219481,1740924005,5748478.671101773,172.70622962750863,60011.662738969375,715,https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh%2Flogo.png,85308.04312647416,6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,tBTC
91956.81274102227,PIP,6447371.468956053,9,2.523666469199495,1740924005,6447371.468956053,65.59936186519887,11251.567360646502,714,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw/logo.svg,0.006644788506493305,HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,PIP
358030.9801517654,Staked Step,9974286.282784695,9,-3.2082009907883027,1740924005,9974286.282784695,75.3077538836434,9717.056306730266,713,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/xStpgUCss9piqeFUk2iLVcvJEGhAdJxJQuwLkXP555G/logo.svg,0.0993984205822582,xStpgUCss9piqeFUk2iLVcvJEGhAdJxJQuwLkXP555G,xSTEP
6732.264440682333,JAILODIN,6935.786044124752,6,22.039167876794625,1740924005,6935.786044124752,,18692.88217111653,712,https://ipfs.io/ipfs/Qmay7YLJNp1wN8HRBFjz13qZ12LSKPgxyDEk1cs2rujLKw,6.935786044124752e-06,7azJFtgpnoTm6qmu1HS9xzn6VTnUFXViCCv1EdgXpump,JAILODIN
485540.7278141128,TEH EPIK DUCK,3613767.8246243484,6,1.496539758152715,1740924005,3613767.8246243484,74.77426465041768,34007.58507123374,711,https://pump.mypinata.cloud/ipfs/QmWqYXSxZGu2AzKLb91eJR9RF68UST8uqZyMj6WHJcogkL,0.004269712945648529,3BgwJ8b7b9hHX4sgfZ2KJhv9496CoVfsMK2YePevsBRw,EPIK
50638.81607345969,Official Xbox Live Coin,140591.1896896988,6,-1.2887697560831177,1740924005,140591.1896896988,-7.1133818386635,42700.60258361818,710,https://ipfs.io/ipfs/QmQ3hkr67K2seFc7fy4rKWG6VfkjSYBLAKDHhaQcUdzM27,0.0001407116378568488,58trKv2EJwL5MUo34hLEKizQe9df3EUkaA1RUtBJpump,XBL
117917.83135002745,THUG LIFE,1321082.1197242443,9,16.229054131368454,1740924005,1321082.1197242443,5229.860682361165,73418.05290000944,709,https://ipfs.io/ipfs/QmXhufDfYvHxGqzadVmndVpeW9VRTbWCusfyB2mhK2h5W6,0.0013278343461633074,d4VVNcnhYwenMzJJk7QgZsxVbLQSijPSLB8m7gKMGFM,GANG
35928.098554912736,TXBT,139273.1097831464,9,81.76607359801983,1740924005,139273.1097831464,-9.319254211906019,21558.106565208032,708,https://cdn.dexscreener.com/cms/images/zc71JUGLVL7yQ-vL,0.00014052032355603295,5d2TbDMFmnH3BzwGtGQ2nAmq2ysLu3YCCrT5ftf6moon,TrenchXBT
23763.466760729687,Body Scan AI ,59040.17757697726,6,-4.479417636108229,1740924005,59040.17757697726,-2.660741552916609,9114.240856211403,707,https://ipfs.io/ipfs/QmVUoqDMaudZxjRRvkWQdbWJeHz16NJqfPhfxAqKEdKTdf,5.904263609506017e-05,BqLQq6yXT4i9W2geFiq5aaPks67FywEnXEbdFG9fpump,ScanAi 
27258.93700952861,Department Of Governm (Wormhole),983659.3019917941,8,3.8676321059725822,1740924005,983659.3019917941,-21.134888235727054,26347.744011103467,706,,0.024723777391506878,KQijDbNJ6rPCqhtXrfH6gKa5cH3a39At8vHq34nnPbF,DOGE
30270.132077531205,Pietro Parolin,89508.32390520367,6,3.3814956927426927,1740924005,89508.32390520367,-73.1448154040015,15460.606528577871,705,https://ipfs.io/ipfs/QmepAKMHzk5KaFSkyAhGnMfohGnh4aeatzndoFA6aVVmU9,8.953194862762758e-05,7rnYT9QqS9RKYFJnDT14T14LxmG1c3xZo61pSVJRpump,POPE
134274.39781973878,OFFICIAL RAY LEWIS,901550.46848713,9,-1.0480404218608994,1740924005,901550.46848713,-48.04309193369164,22528.738895207454,704,https://cdn.dexscreener.com/cms/images/Af2EZsKt8hO5qYf4,0.0009091567240056011,CqGMgsUDbj1XnKe45FbzZLd64MivoKPSgnZQJb3emoon,FIT
224621.34057165918,SOLSALE,137914.2996009179,6,15.464982012530037,1740924005,137914.2996009179,,18841.345286904736,703,https://arweave.net/tRMU1IF7Kgl1gL43R63WCjcrdFPFuhjKHUKcfZ0K6_o,0.0006665746718265727,s33M9GHXNnUWYCYHzyTsUj1ytiucZYx3QFMQtEcpump,SOLSALE
47005.90476364281,chog,1405626.9754141024,9,-4.015219693224766,1740924005,1405626.9754141024,-48.596120358443095,26467.23495168996,702,https://arweave.net/DZzmN6OCUwRGnBtkgOgydcjRv8fmWIAIpy8v1Kiem0E,0.001405628284059512,3BdSXDSDqwdHjNBDf3v6s7pFruhDRaJmvi4dfRuLHd3i,chog
145427.38987389635,Sandy Codex,859513.0831752461,6,2.3615353004136685,1740924005,859513.0831752461,25.011513978152767,18533.96429351414,701,https://ipfs.io/ipfs/QmQHchEfF5D17F24krTPdTkRgGUeW7bvjssmBqU7PqoDRU,0.0010334121944273287,61yG5LCoeoqzBdopXPy6BsVPTGdRXht95L68hj5ipump,SANDY
90133.05769507292,Voice Artificial,363914.4642279661,6,-4.869783584341633,1740924005,363914.4642279661,-73.36535699172703,13707.288986509302,700,https://ipfs.io/ipfs/QmVxhJiBDJsQrZx1sERjHZYdQr9XN7VYn6FjayRZNy55dP,0.00036391659571611255,8c8gJSmaU4yiDsZFWTiCtsMoVBuqp5WGyzSv4VVpump,VAR
207069.26985273467,DNA,897179.910855144,2,1.817117641213372,1740924005,897179.910855144,-44.34417416413629,13973.018878400866,699,https://gateway.irys.xyz/ntX969kBTCUGiMHtaiNl7uwiHEV6iwcsAs31lZG58qM,2.1357770862625243e-11,DiSetnR7k57wmfvywJhUVjPwWfg54SdQKxQdJEBYW23B,DNA
20935.063373377794,COAL,168756.89976798286,11,11.450695027254989,1740924005,168756.38056558956,7500.113061860775,12152.477081659054,698,https://minechain.gg/icon.png,0.02047567423947346,E3yUqBNTZxV8ELvW99oRLC7z4ddbJqqR4NphwrMug9zu,COAL
123418.19934478223,Deep Worm,178902.85763749378,6,0.5687072283071773,1740924005,178902.85763749378,-72.99363291356474,8966.142591036387,697,https://ipfs.io/ipfs/QmaRLZp3HbsK6q4cwTBo8HiSqk8BqWpmyTrhfZBRteizcZ,0.00017891060231883614,DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,WORM
407789.14328555635,Chudjak,2043462.1898731815,6,12.940894354202158,1740924005,2043462.1898731815,-63.31336695275683,54589.92362107198,696,https://pump.mypinata.cloud/ipfs/QmXRB5ujAAVNERmTPcmPT5aZaySVgNeAWVuXQNShWW2d37,0.0022045935435037545,6yjNqPzTSanBWSa6dxVEgTjePXBrZ2FoHLDQwYwEsyM6,Chud
78928.65745528074,Breadheads ,433596.78442153626,6,-3.9032349864692706,1740924005,433596.78442153626,-21.898639150931658,58526.37329198107,695,https://pump.mypinata.cloud/ipfs/Qme58RhfksrihsZ8XfaizNMhukV1vcLsvXdy1Vv1TKLNTg,0.0004336036786222353,BQDMYwgnWr9UBcUCvLX67yXriTVe1bkPEiTQ1TzKpump,$Crumbs
10815.312027516455,Peanut the Squirrel 2.0,14192.3884079691,6,112.36853353981382,1740924005,14192.3884079691,,16261.973055886428,694,https://ipfs.io/ipfs/QmWFDMXEZP94hphVnPnXFvZx1eqXvjBa3PQSVMP1AX9h5C,1.41923884079691e-05,CYm8psrovVecL9LSCg36dnWAZaMX5JoS11rdPEaopump,PNUT2
2217.6274570828,Wrapped USDT,2038447769.47581,6,-0.04510072072774643,1740924005,2038447769.47581,,28998.220118650017,693,https://i.degencdn.com/ipfs/bafkreic77gcvniyaqixx7k5lfhipibqkdlnkmoxgigbbfxcjk2sxpkynsi,0.9992713904164261,BsLQS2wRmwkR16xz1eX2HVEMvBa1xGES9Vaw1UAaBYwj,wUSDT
102409.22580219222,PUCCA,1529689.5426110525,6,1.7091564843430496,1740924005,1529689.5426110525,-0.4442460199895245,50740.924865356035,692,https://ipfs.io/ipfs/QmcjxFHFekGBBZxZKN2FoA5yAo2hbbyDRgr8VrxqShM1wY,0.0018210843863760583,8aJuQEkQstCrSUXVGpmgaTqgSG7cW8FmVaudu8UBem6A,PUCCA
170727.34355605548,CATBAT,2464994.816533908,9,-2.207077914884141,1740924005,2464994.816533908,-75.71909586017507,9519.988889460406,691,https://cdn.dexscreener.com/cms/images/XmlS5vS9CsyMiTPC,0.0026349284515816184,mo7mapMrCsyci5w1td1wgrKPtNeCfjfkKi96DknWi5N,CATBAT
140600.51166765063,Unknown,2145644.472235162,6,0.9712155042971269,1740924005,2145644.472235162,1.0030613063325264,180974.14730720333,690,https://green-capitalist-narwhal-497.mypinata.cloud/ipfs/bafkreicptu4q7y7d4m22i7jc2tzqgccfou27pt5a5ubgv6n7as45lhsasy?pinataGatewayToken=YNPOzClYIDo82RumUqURjnulQ1p0jjgb1KqJ81QAF1qxtyE4rP0GkgPs1igtGaum,0.0021456456373207494,CjBq2mkxJ7hXmcfVofMGkiERhdH1PEqK7XpHJqESdqEE,Unknown
13551.30410649854,St Patrick's Day,20418.740231886255,9,,1740924005,20418.740231886255,-41.7103315328427,10152.978460913666,689,https://cdn.dexscreener.com/cms/images/T4jKATIfl_t2i2oR,,H8RVqh36uir2jjaF4tQsRpi6zuVgrLt1UD5z7Ux5moon,STPATRICK
97042.76330472299,Chadette,977181.2977915226,9,19.43770625895543,1740924005,977181.2977915226,-40.116225054480914,32222.554535302217,688,https://cdn.dexscreener.com/cms/images/mwG9UmA4QngWn8L1,0.0009852605178315582,3pGyE8coXwBy8rx71zjtHDRrSA5TvKmuRgqwhK3Xmoon,CHADETTE
654153.699903096,Stonks,11117028.406016221,9,-4.271763927864732,1740924005,11117028.406016221,-51.74945407507485,52338.638925736,687,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/43VWkd99HjqkhFTZbWBpMpRhjG469nWa7x7uEsgSH7We/logo.png,19.104119243455543,43VWkd99HjqkhFTZbWBpMpRhjG469nWa7x7uEsgSH7We,STNK
155488.23360552534,piin,1158335.4882860228,6,12.09999249847165,1740924005,1158335.4882860228,84.0299823409818,47455.61581151775,686,https://token-ndllmwrhm.pages.dev/piin/icon.png,5.943932532723852e-05,piinKrjeiUVwhnXzsgNCV2aVGsBc4GwHQ9eCtkAgcTw,piin
783594.2658961172,SpiderSwap,7681862.791381002,9,3.4729130482484023,1740924005,7681862.791381002,-49.76375536588474,9545.28774803675,685,https://hqcvapmekdhk3iha5wl64ehthj4jnynait2pe5pvjz5dcfljehya.arweave.net/PAVQPYRQzq2g4O2X7hDzOniW4aBE9PJ19U56MRVpIfA,0.007682464989855813,AT79ReYU9XtHUTF5vM6Q4oa9K8w7918Fp5SU7G1MDMQY,SPDR
4275.034588461126,Pepelution,4386.357352605329,6,1.1846778026073517,1740924005,4386.357352605329,,13323.058803687447,684,https://ipfs.io/ipfs/QmNacAjNRWbyYsghSpWkVHz6Tr9x8DB6yuLJvuExTPnc8W,4.386357352605329e-06,7izVHhMeGGHvVSE9d9bD6u8cPMxxSjc5pYooxaDcpump,Pepelution
4040.204327704755,Decode,4038.1227920539072,6,-1.6093190759910083,1740924005,4038.1227920539072,2619.2424844354714,51589.88758083217,683,https://ipfs.io/ipfs/QmaCtNmgGB34TdddZkAQv8vnCLr2kG9BMC9sx3dp3A8V1W,4.040953605383644e-06,51LfvuE49fKHU31CtdhGiRYjbPT6fiD7wMDX8VQypump,DECODE
112593.56869964779,SYLVI AGENT,477321.6172195204,6,9.327518974175295,1740924005,477321.6172195204,-56.648253515731625,15426.47490548114,682,https://ipfs.io/ipfs/Qmbrb8eqznCTT1mpBFUKCdpB6mkqMym1yHAAymJDA525He,0.00047733538181096236,DuidnHq4WKSeJx3m4QKf7xSfXXa7H9ocT39hFjMSpump,SylviAI
116271.24807928453,Pepe's Frogbar,1748709.1431577478,6,0.20559711774880657,1740924005,1748709.1431577478,-4.378303478631102,41952.83561479517,681,https://fuchsia-fast-guanaco-5.mypinata.cloud/ipfs/bafybeicwi4fpvtzsqjga5v44fdvi4crfumrmdnq5smbb33p4d6mb6wszoa,2.4616168053933855e-06,9RmGcM8LK6pf6cLoz4uHSMhGWZ7NnyRv5JaD8XR1bGbp,FRGB
480361.5066633215,Orbitt Token,5753523.024532682,9,2.3135270844055933,1740924005,5753523.024532682,-10.991217831208035,43791.22887602481,680,https://quicknode.quicknode-ipfs.com/ipfs/QmNTR4sWF8AeJ68CcTZjujm9mXBStvJNXUYBL5dHfpS6uy,0.28768017895108144,BGyjasmSzYM9hHiZ1LBU4EJ7KCtRjMSpbN4zTru3W5vf,ORBT
56743.833487895565,AiDS,139399.467056604,9,-9.032037762054408,1740924005,139399.467056604,163.7576867749425,17235.70878080777,679,https://images.boxoffice.meme/images/aids.jpg,0.25118046682005046,DtzhY98YeCqAsJgTPq4osGP4uhZZU6xLFwSGNbzAs142,AIDS
554652.5474410066,THIN AIR,10813243.88381352,6,8.749252326536318,1740924005,10813243.88381352,-64.20178923124689,47998.16161387846,678,https://ipfs.io/ipfs/QmQTUkFMhxQNzRVamZ7TrV6UBRCCupqDhqiqewFyZFNzsq,0.010813738122509044,BtHoyZKxktnWAXr9CATuh7m6QzTAWQMW7a3FFCwepump,AIR
17421.73811687334,SPRINGBREAK,31400.290673436673,6,142.47322601626124,1740924005,31400.290673436673,,14463.244431257152,677,https://ipfs.io/ipfs/QmQhjWwZn7kr1Mv1oaLUs49aSzKnnYttBBkeN8vq1BrhWD,3.1400290879829844e-05,681pSvzcAfMtw6sPQmanh75s8Usbp7WziVWJcbgEpump,SPRING
44354.89372066191,PixelPump,619223.8644516672,9,22.972471808594335,1740924005,619223.8644516672,-56.040170323067606,15563.276373433073,676,https://ipfs.io/ipfs/QmPs2xkaaSSML8eDff2tQS3ZGu2dXCF279s265cBfRhBWJ,0.0006245498183059439,D5RT1EHnCQAHfHFnsXVJ8qSiTCehBDAd64q6q2t7B4ED,PXP
145340.32113817235,opensvm.com,352889.8000536731,6,45.061310422641476,1740924005,352889.8000536731,435.9547976328282,49094.0755436187,675,https://ipfs.io/ipfs/QmRotkcKStyRt8qZ2MPsWo5qcCwinwV5xuEn7o6mBjDKAk,0.0003529252934163751,Cpzvdx6pppc9TNArsGsqgShCsKC9NCCjA2gtzHvUpump,SVMAI
