name,address,symbol,liquidity,volume24hChangePercent,fdv,rank,decimals,volume24hUSD,price24hChangePercent,ts,marketcap,price,logoURI
Cloud,CLoUDKc4Ane7HeQcPpE3YHnznRxhMimJ4MyaUqyHFzAu,CLOUD,2628748.4891105,338.75656459842133,74658352.58486868,208,9,368637.5584700933,0.5981574010931398,1741010410,74658352.58486868,0.07465856970197216,https://arweave.net/N7vCgQdgQ-fab28zEB4m8QRLMwI91_KcXI-Gtr151gg
World Liberty Financial,Cq16t8jRSxtQDcPyANothLYemBDkN6SVKjqSDZ99pump,WLFI,138363.81034416342,1241.2690094625611,461469.2682574063,207,6,207537.68314236982,57.23543920927294,1741010410,461469.2682574063,0.00046190607982068656,https://ipfs.io/ipfs/QmZbDs2x2QP4BDeDaSXD5L9nigTuEeNYTq5E8WbBU1nwYq
MAX,oraim8c9d1nkfuQk9EzGYEUGxqL3MHQYndRw1huVo5h,MAX,871913.5569331436,124.2004349598301,8308457.486954936,206,6,493206.04353571916,17.24482777835008,1741010410,8308457.486954936,0.008311028270375128,https://ipfs.io/ipfs/QmcGwYebsQfYbNSM9QDAMS2wKZ8fZNEiMbezJah1zgEWWS
DeepSeek AI Agent,9A2jUbgoDY97fruKHXvDd7eQiq4xvnW3By1BfH1Bwn9Y,DeepSeekAI,209345.99226731554,90.44618519227636,1033466.3462717242,205,2,72745.52567113315,14.746013710866826,1741010410,1033466.3462717242,2.458507016448404e-11,https://gateway.irys.xyz/El4O9_Wq3C9z-2DPXxFglHAdIZc1kPX6YcrmgzKnn8o
Jambo,Jambjx1oJoZNBZiqbiF9TqgatEZPdyfvYa9WVsKNzUh,J,1019024.9015311326,139.11360984793305,328142631.434947,204,9,2371748.8461862355,3.287857339373519,1741010410,328142631.434947,0.32814270041590576,https://arweave.net/hZjFjNJ7Pe2huQHi4k19Bu2qMqNnI0cgqB39pdDFXeI
nuit,2eXamy7t3kvKhfV6aJ6Uwe3eh8cuREFcTKs1mFKZpump,nuit,560101.9244326574,364.1304295037884,4342169.812263306,203,6,563579.9523400993,9.643028006518609,1741010410,4342169.812263306,0.0043422056147137894,https://ipfs.io/ipfs/QmXVLXErjusKBA7ULADdKNFmkLtNxYb1KLmfwhUTaqGmS4
CORONA,DzKG1ayhbB45PvzMJK1xZ7bDWSaHLbZ6Ah4bEBNwJQq6,CORONA,65804.08511741762,1108.416668608144,144163.59879210265,202,9,225289.7406596752,7.977675547885709,1741010410,144163.59879210265,0.0001441821886210545,https://ipfs.io/ipfs/QmbqxytCdRseL3bpxdQEpkPNwnFMbGTXyAYWJ7hann23Ci
Solana Swap,HDa3zJc12ahykSsBRvgiWzr6WLEByf36yzKKbVvy4gnF,SOS,2140105.5243103113,93.03832015122222,124042296.24364172,201,6,1730390.5577143913,17.515748902549525,1741010410,124042293.69710808,0.12404229633713786,https://i.degencdn.com/ipfs/bafkreiec53cv2tfcpgm2ubjwkypbtnoe7eao5vczw524hmzjbh4wpobp64
Realis Worlds,EBGaJP7srpUUN8eRdta1MsojrNtweuHYsdP3P1TRpump,REALIS,499901.93641542044,47.913771748433376,3863285.622744937,200,6,373025.81401953497,4.296819298972394,1741010410,3863285.622744937,0.003867229812972023,https://cdn.discordapp.com/attachments/1312386085216583720/1316121106029219840/realislogo.jpg?ex=6759e4cc&is=6758934c&hm=a94282b6cbf58ae45c38e13f691f9455b6321bfe0e7bb82207a9428eeb814546&
Laika,FUm3vvMYfPUYbjAT2YkY8E4PKJzDGR3nNGR4iQHppump,LIKA,23660.701572556354,45.06394866752966,32592.161442983634,199,6,184285.49566363706,26.43261303906771,1741010410,32592.161442983634,3.261605751227507e-05,https://ipfs.io/ipfs/QmRJQoeRcMc4K7dtFndmJ8dkPoyYTGqFWjborqCELGiZok
Tether USD (Wormhole),Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1,USDT,592713.5977399879,974.1695408046876,693475.3998864776,198,6,1682516.823816494,0.028063199752730857,1741010410,693475.3998864776,0.9996026037927281,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Dn4noZ5jgGfkntzcQSUZ8czkreiZ1ForXYoV2H8Dm7S1/logo.png
pomkori,3h1H6gNEGRsKCV76FDJTQaN9g1LNkGPPX3XmKdispump,kori,158543.46913186286,-14.148884353949558,1142613.5552190142,197,6,646316.9444567583,44.59690921391231,1741010410,1142613.5552190142,0.001142663070486538,https://ipfs.io/ipfs/QmWTAvnWvXFKYFtvx9tf9sSGhPAUzLQgj9QduRQR5yG3qg
Nodecoin,B89Hd5Juz7JP2dxCZXFJWk4tMTcbw7feDhuWGb3kq5qE,NC,337367.64126777614,115.88826562060824,74303392.40178299,196,9,186889.66445586347,15.599627836810042,1741010410,74303392.40178299,0.07430370166221542,https://arweave.net/3fUHo_BbHmQnBYM1BNAj8pECYuAYYNYfVXdZ88yLSfc
TrustInWeb3,CckLtcfEtsYzg8sUrVBBrFKt16iExpvEurc1dhKmmoon,T3AI,457790.0476301881,48.11027207661381,3111675.3404442403,195,9,294702.0637838554,83.71113551105299,1741010410,3111675.3404442403,0.0031440938286656245,https://cdn.dexscreener.com/cms/images/M4RyxNCtIZL39w_f
IQ6900,AsyfR3e5JcPqWot4H5MMhQUm7DZ4zwQrcp2zbB7vpump,IQ,558769.0933059664,21.257943359634712,4742730.250482245,194,6,257107.10947275482,5.60787402258256,1741010410,4742730.250482245,0.004747012055856479,https://ipfs.io/ipfs/QmPE5eXhdb45edbsRqf9mPRyMdkoXKxCVAJkg2cFCJTxr7
Buda Cat,DGUyjmV9RqmpGAr2k6zzDfaSMcxN98MTnZerrPndpump,BUDA,33350.47598641482,,96307.22209199872,193,6,387630.0396729525,1375.7023594684954,1741010410,96307.22209199872,9.631920880083301e-05,https://ipfs.io/ipfs/QmVC5ERUokVi6D9YqM57VnDTuf7BXgjMZcGoBcmfDhTjKn
deBridge,DBRiDgJAMsM95moTzJs7M9LnkGErpbv9v6CUR1DXnUu5,DBR,5983475.2521986915,187.62206670922083,220815873.41484323,192,6,337735.1640303227,3.6982590454054933,1741010410,220815873.41484323,0.022081609261508657,https://cdn.debridge.foundation/images/DBR.svg
Smoking Chicken Fish,GiG7Hr61RVm4CSUxJmgiCoySFQtdiwxtqf64MsRppump,SCF,1084840.7402584858,1.090115283274996,7065525.137993112,191,6,248531.56055964535,40.72244456057945,1741010410,7065525.137993112,0.007066561524346264,https://i.postimg.cc/QxS9q94Y/image-3.png
FIRST DOG TO WIN AN OSCAR,9RX1eKLnZnRHcUyXeLBqjrAzgc6VTpaUNm79jPT1pump,SURI,10209.795789309139,,12985.181279189004,190,6,406873.1915474833,110.83618316142376,1741010410,12985.181279189004,1.2985192095882043e-05,https://ipfs.io/ipfs/QmS2gfS8oY8x6sUJyKztUQgG8CBqLKm3HupZ1FmkhSr24c
Buzzcoin,3KiSkVkvqExtPqANkLV4ze1JdJaeuQPheNcQ2JZWDECg,BZZZZ,93235.54130352529,3.941985746615459,274895.0181148137,189,6,330808.2722837785,28.15944067650383,1741010410,274895.0181148137,0.00027493101951528594,https://ipfs.io/ipfs/Qme4uJkFMJyHoteFVuVnGHQSiDWPsMrxiSGYYERejXdsWh
OP_CAT ON SOLANA,5wR35cTqGeGop4cD2zSqtGsNEBduCUZcSK7G5RBHxKW9,OP_CAT,118082.58033349019,119716089796310120000,112177.39359755207,188,6,569001.7246401972,488.6761606436162,1741010410,112177.39359755207,0.00011220384596210468,https://pump.mypinata.cloud/ipfs/QmVaMtEW1LkVDSkiM4L8bBUc72cbsnRrCk18mxZK2QhGiL
griffain new hedge fund,7h5AzpYTAnh4Gyux8Gqko5Fvx4AYQBZdkzHZ2CsBudvJ,Citadail,582717.8461474348,192.21957652516835,3925684.13449265,187,6,571479.8774869951,113.92074249613128,1741010410,3925684.13449265,0.0039257538291271885,https://ipfs.io/ipfs/QmT1tQQXicwdGYtkemU83UgvpYyubJHLWi8BYxHmNG6tDB
Elon Trump Fart,CWX6t6pGJ1zsnuywnyd2ZMZJ7inB2sWuPdsteoT6pump,ETF500,613843.4974638677,150.58762978380807,6345210.923666081,186,6,508382.9936308447,26.647596557950738,1741010410,6345210.923666081,0.006345551154395602,https://ipfs.io/ipfs/QmTLUGQ8qksk67Hn56sSzkfzHBPX7NMyZjr9CoiPk2FqG2
HYPE3.cool,9iQFnxrDDMFrhLx2pYJCDeqN3wFuaBimQkUnZQHNpump,COOL,225169.0026616101,185.22275673273876,1300822.894382214,185,6,422459.04338557523,5.472590506630837,1741010410,1300822.894382214,0.0013008685075843406,https://ipfs.io/ipfs/QmYMRPSBFSXFvsUbZFALEAFHXDkJCSjzMAqYJTAGBPUUs8
Starship SpaceX Coin,ALri8Q48iGEfVz1a61fgyrGguR7UKgXNWmEi4NnGtkeg,STARSHIP,153738.5422632625,73.78441289548313,781696.6663686824,184,9,195659.30986742387,33.97908840338178,1741010410,781696.6663686824,6.521904366480071e-05,https://ipfs.io/ipfs/QmWHVkJCU5Ttd8rLdDNk4TzVmKNeM8cBDJTz1uiziin4k1
catwifhat,7atgF8KQo4wJrD5ATGX7t1V2zVvykPJbFfNeVf1icFv1,$CWIF,1075177.3259556417,620.9061400459834,110157474.10964182,183,2,53586.69836410736,2.086751655564478,1741010410,3399621.2484557056,1.1016401358119849e-07,https://bafkreigmg552j5o5qv5ra6hvg4by4qzjjichzsyaljhmyvwe5qkjphgxoi.ipfs.nftstorage.link
Solaxy,BGpP86hQegrRyk6sGBZAyq8AUh2KbjCAWWTj9JxXtXz2,SOLX,35022378.8197073,,162549225.26005852,182,9,562187.3447776254,3.3010092629842704,1741010410,162549225.26005852,0.01625492252600585,https://gateway.pinata.cloud/ipfs/QmceCWAcvNPAH2qBJnnPkWjgfQhSdU23KehpdqHMEmkGMg
Parcl,4LLbsb5ReP3yEtYzmXewyGjcir5uXtKFURtaEUVC2AHs,PRCL,925113.1552004168,490.21916680400415,162595915.09068868,181,6,565151.7561636718,18.454001420167337,1741010410,162595915.09068868,0.1625961379159566,https://ipfs.filebase.io/ipfs/QmVDpnYjKMCBdmqGddQNyW8cc3tBU5cKZFiSV5y18J5YnK
James ,Ek7C5TYZYTKgGRAFu5L4jckihxRSERDSDxvtdiMtpump,James ,27272.67609973505,,61409.349604287134,180,6,252819.92482370563,898.1044941963534,1741010410,61409.349604287134,6.140934961042807e-05,https://ipfs.io/ipfs/QmTtC5bTy1hkaK4RmtkPo3JYnjZ8gWexKJvDzxvX6W246G
AgentTank,GAMwtMB6onAvBNBQJCJFuxoaqfPH8uCQ2dewNMVVpump,TANK,612337.1123302955,59.727400818302215,4813587.886884487,179,6,327356.5120083556,8.654235904896057,1741010410,4813587.886884487,0.004813753249220549,https://ipfs.io/ipfs/QmVSVDdSHfujdbJ3DAFLPnyXp5nufkaLdWK8ibQKbjSoxi
GMT,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,775150.8748529978,90.9990142039244,119820233.29409185,178,9,267611.21322169155,2.6680424960297686,1741010410,119820233.29409185,0.06140114282121541,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx/logo.png
GST,AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,GST,2546519.280068156,233.075401269231,34047545.68759005,177,9,321473.2936742287,8.663409125053477,1741010410,34047545.68759005,0.011947398596181411,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB/logo.png
AFRICA KIDS TOKEN,2z5VijfstyHnDsvGwMExtvjTgTB1TT3JSf29PRe9MvNG,AKIDS,208553.81726853078,-58.389524769188164,3830441.7966728746,176,6,186750.70894333546,97.07311918595357,1741010410,3830441.7966728746,0.0038304546666742038,https://gateway.irys.xyz/9rDRQuDbTVPsHzhrfHCqMQPp9GL9ha9mz2sQv5D6KsXG
Magnetix,HPm64oG8eoCKuPj2MaHc1ruqdZ4Pe71UEGiUET1MtJAu,MAG,526740.7277274056,-89.06661383967787,3634124.412070962,175,9,1002413.0570310336,125.03864253360949,1741010410,3634124.412070962,0.0036341256835971435,https://ipfs.io/ipfs/QmTQCV7bEPGgzjqDcKwsBUkEL44BPy34jpVA4iJEwc5ebs
$HYPERSKIDS,GwkEDwePTa6aFosh9xzAniGK1zvLrQ5yPJfLnqwmuyhG,HYPERSKIDS,553695.4172215136,89.96902582415265,17418188.204956673,174,6,601058.6442484467,16.64145516569653,1741010410,17418188.204956673,0.017418407641627092,https://gateway.irys.xyz/EiLAiaafcWe4piyiCUi9xN4CRMzP9HqB2wjxJv2U3wcR
Tetsuo Coin,8i51XNNpGaKaj4G4nDdmQh95v4FKAxw8mhtaRoKd9tE8,TETSUO,720369.8073736717,231.3317824776215,3067031.2726175915,173,6,434401.6712753095,25.3609502515388,1741010410,3067031.2726175915,0.003067075381692721,https://ipfs.io/ipfs/QmVLxzvFArbYSqUCvWBG6ur3yxmWzVxzu3k9NP6WFFNr56
Chintai,6dKCoWjpj5MFU5gWDEFdpUUeBasBLK3wLEwhUzQPAa1e,CHEX,1655197.8145339761,530.3124625412889,37658170.61355663,172,8,2927757.152078628,16.117752143268724,1741010410,37658170.61355663,0.34476286621861063,https://i.ibb.co/H22zMZZ/main-large-1.png
listen-rs,Cn5Ne1vmR9ctMGY9z5NC71A3NYFvopjXNyxYtfVYpump,listen,1086379.337485589,99.38461772261398,8717266.504669957,171,6,852082.0782845619,8.063107370304628,1741010410,8717266.504669957,0.008717340122669587,https://ipfs.io/ipfs/QmQB8PKqR8jfJUux8nwsreoQjW9Ja5S8xyGtcPR5P4tuf4
PUPS,2oGLxYuNBJRcepT1mEV6KnETaLD7Bf6qq3CM6skasBfe,PUPS,547309.5687162384,187.2543498105989,8977279.341288691,170,9,504755.0031153121,17.31411583950833,1741010410,8977279.341288691,0.03129744248964124,https://metadata.runemine.com/pupsworldpeace.jpg
Tether Rewards Machine,E8ks5e8tegXXR2w4Rr2Bd4mvKEwfwdmEVKUjc4iEusdt,TRM,35926.036986507075,,273003.7914791707,169,9,347275.1192763636,2859.9896696481146,1741010410,273056.97714910813,0.00027305697714910814,https://ipfs.bytesto.net/ipfs/QmSYtck7Y7zYtvBWHXfKo5HRoF8s4RgC9ZrhD8VchhGBrJ
Farting Unicorn By Elon Musk,CDDybYjY6y7RBKXXaCKHRhUhb31y3rjGB7idTdeFpump,FU,487513.74070984765,-14.535800712061361,7080720.401753291,168,6,237592.29800475002,21.000857795127608,1741010410,7080720.401753291,0.00782727403587828,https://ipfs.io/ipfs/QmXGGjNZTjD7Sjt2DUScVX8NvZnUBGPs9ib8waGnbhosYh
Pixel Brat,2PwG29R1rE84ApzdWH6D6ThYbc8RirZR4Rk2Ln9xpump,Brat,23713.935765427632,,28263.748101145593,167,6,220576.5779889722,325.6746354907516,1741010410,28263.748101145593,2.826375892806377e-05,https://ipfs.io/ipfs/QmceT9dF5VizUMQtVp1KVWtpY3k51guoi8tGjrKvLma9Yr
McDOGE,GZ68SNNNaiVFHSA4JKuKveUs4mioXeQ1rnRrm6T9pump,McDOGE,34023.79433337853,,129880.7192547279,166,6,244699.15655942057,2698.192293365718,1741010410,129880.7192547279,0.00012988073215442584,https://ipfs.io/ipfs/QmaSuQdKbdB7n9CREdLUexGLcbtxdYh9BbqEqb7tRTWfEg
LIMITUS,86t88w3MKT38HChTBKBwEeb1RW1MeTceaW68qY2Vpump,LMT,2547214.4012549114,475.90698499394335,48914944.893738985,165,6,1671448.229367867,0.5815439148027427,1741010410,48914944.893738985,0.04891562221328339,https://ipfs.io/ipfs/QmWTQEon6gdr3oYEw3U4G3J4g2qcvWpXQBUx2k8ZT125FZ
Alpha,2sCUCJdVkmyXp4dT8sFaA9LKgSMK4yDPi9zLHiwXpump,ALPHA,320692.89451108564,188.9705400539612,1980763.3475720948,164,6,412508.9643461078,32.90811657152183,1741010410,1980763.3475720948,0.002493483224485213,https://ipfs.io/ipfs/QmUA8wqKPyk8ghdHYbxHgMGQ414H7DPDTSuUCKKLQccB5N
First Crypto President,ix6yKSNAFZwxAigWDnYcCNW5kqUAgSmVwysx1MKpump,FCP,56262.16620635673,811.6983665051997,85392.8704307095,163,6,272430.56052034855,119.49769261038259,1741010410,85392.8704307095,8.54573466650565e-05,https://ipfs.io/ipfs/QmduNi1kYsDsqXzxz7KvwazETeMuD1nAiXjUgqaQdczke9
Strategic Latina Reserve 6900,AzKiQqdyKZLLiRMxcFLj6Z4agL9CzX6AMrcgAGVepump,SLR6900,15816.57929196571,,28593.700201413412,162,6,240063.12959239155,309.9660776179876,1741010410,28593.700201413412,2.8597718788854027e-05,https://ipfs.io/ipfs/QmUz6hX9eoYCPBxcXRkgsiXeZBcKEuo16yTAUWzmwpyhq1
DeepSeek,6M6q1VVd2nRmVhoFHXcHXcgTs6j9bhLcpCcXydQfpump,R2,30376.049571098803,266.92802059113325,95301.745394103,161,6,206688.91858381027,142.54652285603396,1741010410,95301.745394103,9.556895943629496e-05,https://ipfs.io/ipfs/QmZ4vsSsG4YsdFtEnMC6Dkfy3um21qv4nxgc9PrniTCpkd
Pharaohs,8fJCtfbuAaFzdwTnQP84nNhSpZdVy4Uc929eXZRBN8H4,PHRZ,823574.9291524072,77.60792181937984,4411911.773910495,160,9,90375.31343324775,22.28579219881555,1741010410,4411911.773910495,0.0006884292138720846,https://ipfs.io/ipfs/Qme6iF9uiZ9nrKKudDX1vczdzkzqT2gHeV2wzdW7ecEoRD
MUSKLER,C1Cd9tWFEcMuRDKJr5v8Bywzwek1YHyD47JMVvYFpump,MUSKLER,29374.64134348016,,73163.78759616248,159,6,805763.7143085164,817.7708688986662,1741010410,73163.78759616248,7.317309417017274e-05,https://ipfs.io/ipfs/QmNjtjAe9GzhPGWdVn8X6pWE6iRPAzBWZDR5nX8CoMuhzJ
Caprice AI,3cvcwknzbc1rpygAn7kmuCz9AUm5DwKxEU1zwWmRpump,CAPRICE,29348.41886804504,,53220.73390295686,158,6,219994.0739482094,873.3011458739267,1741010410,53220.73390295686,5.322240841326646e-05,https://ipfs.io/ipfs/QmcGuLRVG4GLUaNwFTA4BbuXQLzWmzLeVsnQfhNsVLdjqY
Bonfida,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,569382.785780593,704.5702607952677,129605639.4595225,157,6,559225.319768695,13.862507166446237,1741010410,129605639.4595225,0.13079432757773998,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp/logo.svg
TO THE MOON ,9RDu336DJ1qyFE5tJvpkZ5bwbNnESypx9tGF3y6opump,ZOOM,21029.57277999148,,34806.01455953136,156,6,589000.2755543614,626.7185801448591,1741010410,34806.01455953136,3.485811489567808e-05,https://ipfs.io/ipfs/QmP95Zn4azmiNmYz73L3hYbqesrH9DmF4BZo2mnd93tXWd
Koda AI ,7oMakoDdiXy2yuBh7R2zMwwCXgPXvf4jsVLKuQCapump,KODAAI,18359.1508396751,,29242.89268621209,155,6,226608.7992259469,173.82582014387003,1741010410,29242.89268621209,2.9242898928771073e-05,https://ipfs.io/ipfs/QmW4B8idsQcS6hfa8t2U5ECBjeupWQ5pjshdnMcsgSPFHd
Myro,HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4,$MYRO,1683684.9516479345,56.46221157177098,22067009.164481606,154,9,700968.8075651061,1.2040756343008512,1741010410,22067009.164481606,0.022067754671730094,https://logo1.birdeye.so/resources/solana/HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4.png
FLORK,CnGb7hJsGdsFyQP2uXNWrUgT5K1tovBA3mNnUZcTpump,flork,379056.6494964179,303.6379265790605,3077474.6627326547,153,6,560276.9330306568,28.556724943440898,1741010410,3077474.6627326547,0.0032783693650527386,https://ipfs.io/ipfs/QmQEG2WXCkCP8gJ1BaydZi1ZNK58LMEyUnAGYiEr6ijea5
Edwin,GPrg1CgbBvAJS2SCuf9gF7NmQYsWudfyfWy5SUzypump,EDWIN,514531.3067135897,496.02980574802694,8679416.046035286,152,6,684597.3038005228,32.54437243957717,1741010410,8679416.046035286,0.008679759627618425,https://ipfs.io/ipfs/QmdWNeqUR8wYgR1UgSsVHBHwxSFKHk1Aj6PNoeH5zfVcZT
Purple Pepe,HBoNJ5v8g71s2boRivrHnfSB5MVPLDHHyVjruPfhGkvL,PURPE,1078250.1164052598,376.0677077320082,23707384.48070184,151,1,522224.37526209565,20.787789090490705,1741010410,23707384.48070184,5.6355242559583365e-05,https://arweave.net/WEugkglBC5LeA8TAuvOv8x2_7wSGDUN2I81_nYp2B-A
jorkin,7ty3ruNJebb8RYmzfpUommJnZnCwaoB8RNfqpjLMpump,jorkin,61176.07784689509,78012.0275463643,105118.62209981807,150,6,490892.6150487672,66.18893554531392,1741010410,105118.62209981807,0.000105129918047624,https://ipfs.io/ipfs/QmWc9UqgET8W1PEGUdVySCarNKtgSkUsnN2xhEfk33QDsa
Retard Finder,2WcYzLYtDVt35S97MSKB3g8JG9A3Lic7tT2TTEU6pump,Retard,29020.295166705215,202.10988693652286,72006.65790567851,149,6,288547.7218821207,116.86092370519265,1741010410,72006.65790567851,7.201093999621999e-05,https://ipfs.io/ipfs/QmWNFc9fX7CgCUdJ3YiHNCg4y8VXUHW8MwTXttjTL4aPAQ
tsotchke,4mbdysBik3jmzD7mt6FGPDsMxnYcxExSQRFjPucdpump,TSOTCHKE,947344.2873742041,455.4594762454393,7314049.236091565,148,6,742990.4300158855,1.7112126903697327,1741010410,7314049.236091565,0.007314170242899707,https://ipfs.io/ipfs/QmSxAF19uZZPF85fqDi5oVb2d7n5LCCKNRxpBNFXaangow
StupidCoin,9RjwNo6hBPkxayWHCqQD1VjaH8igSizEseNZNbddpump,Stupid,429780.4022603993,2.1437947758078297,1289811.138464606,147,6,472339.46167388174,2.4898662049625684,1741010410,1289811.138464606,0.0012965469892542805,https://ipfs.io/ipfs/QmQnRqSSD9E3Ripqoy3b3BNfxomfSbXjBKwDihVhsDWmk5
Phoenix Tools,6G4kijVSay47QvJ7WmFekySgCtJ8fTx9928DsEEVpump,PHOENIX,38026.59366671718,-85.94596462641724,109658.204880184,146,6,339793.52989491227,9.810636311194802,1741010410,109658.204880184,0.00010967576531836198,https://ipfs.io/ipfs/QmegJteTuBjmURuRNynZnHGZKE8iG39iSJ5uomQBNWEwF3
HeyAnon,9McvH6w97oewLmPxqQEoHUAv3u5iYMyQ9AeZZhguYf1T,Anon,2277216.391262807,171.75090697166345,28181018.356704675,145,9,2318317.010871726,7.823263111426723,1741010410,28173746.948463667,8.367597589755075,https://ipfs.io/ipfs/QmZDXjdV3fDssQeXVhgUFWi8Uv7FBSCUzZHnfupgTGsi27
Bertram The Pomeranian,HgBRWfYxEfvPhtqkaeymCQtHCrKE46qQ43pKe8HCpump,Bert,1248984.189971502,72.16742313726463,19480553.889118113,144,6,877716.4573992572,5.66081909504869,1741010410,19480553.889118113,0.01988350434657869,https://ipfs.io/ipfs/Qma4nWagupvZyYG5gRz6WcbCAM8fpzQcSoJWT7ryY82YSg
ORBIT,GekTNfm84QfyP2GdAHZ5AgACBRd69aNmgA5FDhZupump,GRIFT,2057987.4403836187,267.37147559888115,18282503.438602984,143,6,1657914.88697231,11.170089517704076,1741010410,18282503.438602984,0.018282622209129146,https://ipfs.io/ipfs/Qmf7t4hTsnU3Ba1v1qHyZeqK4W5FHuvsiz8uCYNNooDZhE
WHISP,whispF7G9DHaojYHe2cdhRX5EMJzGBdqq7R57kL6inL,WHISP,933325.1187713385,159.92881868368488,9249372.14516104,142,6,1687835.6139168306,20.491386660801222,1741010410,9249372.14516104,0.009249559250706384,https://arweave.net/jRpN9SLH1m5uNVSGGwJ9P2YAL6cDAfcx43rlxoQh3lc
Flow Agent,HEHT1eKNsTnuMAQaSM4ac8r3ynckmquxA3hUun5Npump,FLOW,330600.47922136536,28.136707028193424,2777683.0748960185,141,6,523022.966162191,17.61027925928018,1741010410,2777683.0748960185,0.002777811913243358,https://ipfs.io/ipfs/QmXJEsAisQBAB8Kjb99LeBqxgzncqaQ7pH2MGFxdiAX37a
aixbt by Virtuals (Wormhole),14zP2ToQ79XWvc7FQpm4bRnp9d6Mp1rFfsUW3gpLcRX,AIXBT,1072142.1963229987,754.0599667512969,6635069.201409736,140,8,1790776.253684518,14.374329041698402,1741010411,6639442.19018759,0.2268858372108776,
Dolos The Bully,79yTpy8uwmAkrdgZdq6ZSBTvxKsgPrNqTLvYQBh1pump,BULLY,550049.900651986,957.9649361444428,2306758.7320846724,139,6,577139.192229094,5.037437303718101,1741010411,2306758.7320846724,0.002401523510373504,https://ipfs.io/ipfs/QmNMsVRQz2dWkC34rUJ9exBtzkCKUa1frfHM5YxizJR4GV
Official Mascot of the Holy Year,CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,LUCE,1477700.2280046989,15.173078209483334,10497703.824041089,138,6,997504.4835841188,11.390504121302163,1741010411,10497703.824041089,0.010497840045693964,https://ipfs.io/ipfs/QmfVR3qRiUJVe6vydvfEjfMj5o1CJ8cbisp8gC2yonzNst
capy laundry,C7AEUE3MJ8siPxwM6C2ysth4ZqhpeTJnS8oXiRqTpump,CAPYL,191450.69491728753,44.003277879219965,1388092.3085392488,137,6,279167.33264405595,17.640236431379165,1741010411,1388092.3085392488,0.0013880986138453454,https://ipfs.io/ipfs/QmUJujxAQjWpVNhY6tDPB1fdMKR1ABNPgZRjgcvCQ9oEtg
Comedian,9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,Ban,2929172.923357939,169.64991118864893,63422653.40494094,136,6,1660168.7143383585,5.676601334649655,1741010411,63422653.40494094,0.06343142711136038,https://ipfs.io/ipfs/QmfKEGFPjMhtMdc6Nud7yvbPS8tiXfbFu2jGMvSUTejF9V
PYTHIA,CreiuhfwdWCN5mJbMJtA9bBpYQrQF2tCBuZwSPWfpump,PYTHIA,2118896.915854216,300.7292726111879,16258361.394757323,135,6,1183628.0236373832,35.77539667277909,1741010411,16258361.394757323,0.016258651854309046,https://ipfs.io/ipfs/QmTXDtsVTaSTFpsAGVUmjFqSzbgo44YesssfmDxs2xTyQs
GameStop,8wXtPeU6557ETkp9WHFY1n1EcU6NxDvbAggHGsMYiHsB,GME,2898454.5822609738,282.5483306278118,13687693.907614607,134,9,568563.6230635238,13.576164939407034,1741010411,13687693.907614607,0.001989155910972632,https://nftstorage.link/ipfs/bafybeiddrzeyne4n2hi7qkhyhqorc4jbs4565pset7fc3ifwvhvxfdrt7q/gamestop-logo.jpeg
Kitsune,9hfKxLSnwh4LhpRgmxBYDRgrKeYUgszMePKxuidPpump,KIT,430246.2331451813,110.42163857654188,4441932.404356013,133,6,604251.3969746148,32.12687464114773,1741010411,4441932.404356013,0.00444203566536693,https://ipfs.io/ipfs/QmfEGvTt5hys2BhvRzaPtpLmQWRcoe5TDrL28tYXMn68f3
GOHOME,2Wu1g2ft7qZHfTpfzP3wLdfPeV1is4EwQ3CXBfRYAciD,GOHOME,1189427.6586151754,-33.144661682910815,1133512851.8324099,132,6,866267.003214757,12.214721117711782,1741010411,1133512851.8324099,113.35247117870968,https://ipfs.io/ipfs/QmVayc8gZNYY95Ke1JKkz2RsDxcYkiRxN4wAzcQ1raQm7U
